Id,Title,Body,Tags,CreationDate,Y
1607121,Draft refuses handshake when using java-websocket library to connect to the coinbase exchange websocket stream,"<p>I am attempting to use the <a href=""https://github.com/TooTallNate/Java-WebSocket"" rel=""noreferrer"">Java-Websocket library by TooTallNate</a> to create a websocket client that receives messages from the <a href=""https://docs.exchange.coinbase.com/"" rel=""noreferrer"">coinbase exchange websocket stream</a>. I am porting a program I made in Python to Java because of parallelisation bottlenecks in Python and to my knowledge I am doing things the same in Java as I did in Python. Here is my code to open the connection in Python using <a href=""https://github.com/liris/websocket-client"" rel=""noreferrer"">this websocket lib</a> (This works as expected):</p>

<pre><code>ws = websocket.create_connection(""wss://ws-feed.exchange.coinbase.com"", 20)
            ws.send(json.dumps({
            ""type"": ""subscribe"",
            ""product_id"": ""BTC-USD""
        }))
</code></pre>

<p>Here is my entire Java class:</p>

<pre><code>public class CoinbaseWebsocketClient extends WebSocketClient {

private final Gson gson = new Gson();

private CoinbaseWebsocketClient(URI serverURI) {
    super(serverURI, new Draft_17());
    connect();
}

private static URI uri;
private static CoinbaseWebsocketClient coinbaseWebsocketClient;

static {
    try {
        uri = new URI(""wss://ws-feed.exchange.coinbase.com"");
    } catch (URISyntaxException e) {
        e.printStackTrace();
    }
}

protected static CoinbaseWebsocketClient get() {
    if (coinbaseWebsocketClient == null) {
        coinbaseWebsocketClient = new CoinbaseWebsocketClient(uri);
    }
    return coinbaseWebsocketClient;
}

@Override
public void onOpen(ServerHandshake serverHandshake) {
    System.out.println(""Websocket open"");
    final JsonObject btcUSD_Request = new JsonObject();
    btcUSD_Request.addProperty(""type"", ""subscribe"");
    btcUSD_Request.addProperty(""product_id"", ""BTC_USD"");
    final String requestString = gson.toJson(btcUSD_Request);
    send(requestString);
}

@Override
public void onMessage(String s) {
    System.out.println(""Message received: "" + s);
}

@Override
public void onClose(int code, String reason, boolean remote) {
    System.out.println(""Websocket closed: "" + reason);
}

@Override
public void onError(Exception e) {
    System.err.println(""an error occurred:"" + e);
}
</code></pre>

<p>}</p>

<p>I know there isn't a totally fundamental issue with my Java code because it works as expected when I use ws://echo.websocket.org as the URI instead of wss://ws-feed.exchange.coinbase.com. However when I try to connect to wss://ws-feed.exchange.coinbase.com I get this error:</p>

<pre><code>Websocket closed: draft org.java_websocket.drafts.Draft_17@7ca2fefb refuses handshake
</code></pre>

<p>There is no authentication or anything like for this connection as far as I know (I didn't provide any in my Python program) so I'm at a loss as to what the source of this error is.</p>
",<java><websocket><java-websocket>,2016-01-04 07:45:17,HQ
1607122,swift force-unwrapping exception not propagated,"<p>I've run into this silly behaviour in swift where force-unwrapping an optional does not propagate.</p>

<p>From the documentation:</p>

<blockquote>
  <p>Trying to use ! to access a non-existent optional value triggers a runtime error. Always make sure that an optional contains a non-nil value before using ! to force-unwrap its value.</p>
</blockquote>

<p>To reproduce:</p>

<pre><code>func foo(bar:String?) throws{
    print(bar!);
}
</code></pre>

<p>And</p>

<pre><code>try foo(nil);
</code></pre>

<p>This does not seem logical or consistent to me and I can't find any documentation on this subject.</p>

<p>Is this by design?</p>
",<ios><swift><swift2>,2016-01-04 08:13:15,HQ
1607123,Inject namespace experimental to std,"<p>Is it bad or good parctice to inject namespace <code>std::experimental</code> into <code>std</code> like following?</p>

<pre><code>namespace std
{
namespace experimental
{
}
using namespace experimental;    
}

#include &lt;experimental/optional&gt;

int main()
{
    std::optional&lt; int &gt; o;
    return 0;
}
</code></pre>

<p>Or even in more modern form:</p>

<pre><code>#if __has_include(&lt;optional&gt;)
# include &lt;optional&gt;
#elif __has_include(&lt;experimental/optional&gt;)
# include &lt;experimental/optional&gt;
namespace std
{
using namespace experimental;    
}
#else
#error !
#endif

int main()
{
    std::optional&lt; int &gt; o;
    return 0;
}
</code></pre>

<p>The intention to introduce <code>std::experimental</code> ""sub-namespace"" is clear because <code>std::experimental</code> currently contains <a href=""http://en.cppreference.com/w/cpp/experimental"">a plenty of <strong>new</strong> libraries</a>. I think it is very likely all them will migrate into <code>namespace std</code> without any substantial changes and user code written currently can rely upon this (am I totally wrong?). Otherwise all this code should be refactored to change from <code>std::experimental::</code> to <code>std::</code> in the future. It is not big deal, but there may be reasons not to do so.</p>

<p>The question is about both production code and not-too-serious code.</p>
",<c++><c++11><stl><c++14>,2016-01-04 08:19:27,HQ
1607124,Django render_to_string() ignores {% csrf_token %},"<p>I am trying to perform unit tests in Django. I have the following form in <code>index.html</code>:</p>

<pre><code>&lt;form method=POST&gt;
  {% csrf_token %}
  &lt;input name=itemT&gt;
&lt;/form&gt;
</code></pre>

<p>And I am testing if the view render the template correctly:</p>

<p>views.py</p>

<pre><code>def homePage(request):
    return render(request, 'index.html')
</code></pre>

<p>tests.py:</p>

<pre><code>request = HttpRequest()

response = homePage(request)
if response:
    response = response.content.decode('UTF-8')

expectedHTML = render_to_string('index.html')
self.assertEqual(response, expectedHTML)
</code></pre>

<p>The <code>response</code> has a hidden input field with a csrf token; however, the <code>expectedHTML</code> does not (there is just a blank line at the place of <code>{% csrf_token %}</code>). So the assertion always fails.</p>

<p>Is it possible to have <code>render_to_string()</code> generate a csrf input field? If so, would the token of <code>response</code> the same as that of <code>expectedHTML</code>?</p>

<p>Or, is there any way to ignore the input field such that the test can be successful?</p>
",<django>,2016-01-04 08:24:21,HQ
1607125,C++ - create new constructor for std::vector<double>?,"<p>I have written a custom container class which contains a <code>std::vector&lt;double&gt;</code> instance - works nicely. For compatibility with other API's I would like to export     the content of the container as a <code>std::vector&lt;double&gt;</code> copy . Currently this works:</p>

<pre><code>MyContainer container;
....
std::vector&lt;double&gt; vc(container.begin(), container.end());
</code></pre>

<p>But if possible would like to be able to write:</p>

<pre><code>MyContainer container;
....
std::vector&lt;double&gt; vc(container);
</code></pre>

<p>Can I (easily) create such a <code>std::vector&lt;double&gt;</code> constructor?</p>
",<c++>,2016-01-04 08:34:10,HQ
1607126,how to load bitmap directly with picasso library like following,"<pre><code>Picasso.with(context).load(""url"").into(imageView);
</code></pre>

<p>Here instead of url i want bitmap how can i achieve this.
like below-</p>

<pre><code>Picasso.with(context).load(bitmap).into(imageView);
</code></pre>
",<picasso>,2016-01-04 08:35:51,HQ
1607127,TaskStackBuilder.addParentStack not working when I was building a notification,"<p>I did everything as the official docs writes.But when i navigate backwards,the MainActivity(parent) doesn't open.Instead, the application closes.</p>

<p><strong>here is my code:</strong></p>

<pre><code>Intent resultIntent = new Intent(context, TestActivity.class);

TaskStackBuilder stackBuilder = TaskStackBuilder.create(context);
stackBuilder.addParentStack(TestActivity.class);
stackBuilder.addNextIntent(resultIntent);
</code></pre>

<p><strong>the manifest is as below:</strong></p>

<pre><code>    &lt;activity
        android:name="".MainActivity""
        android:label=""@string/app_name""
        android:theme=""@style/AppTheme.NoActionBar""&gt;
        &lt;intent-filter&gt;
            &lt;action android:name=""android.intent.action.MAIN"" /&gt;

            &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
        &lt;/intent-filter&gt;
    &lt;/activity&gt;

    &lt;activity
        android:name="".TestActivity""
        android:parentActivityName="".MainActivity""&gt;
        &lt;meta-data
            android:name=""android.support.PARENT_ACTIVITY""
            android:value="".Main2Activity"" /&gt;
    &lt;/activity&gt;
</code></pre>

<p>Thank you.</p>
",<android><notifications><taskstackbuilder>,2016-01-04 08:59:54,HQ
1607128,Can bash script be written inside a AWS Lambda function,"<p>Can I write a bash script inside a Lambda function? I read in the aws docs that it can execute code written in Python, NodeJS and Java 8.</p>

<p>It is mentioned in some documents that it might be possible to use Bash but there is no concrete evidence supporting it or any example</p>
",<bash><amazon-web-services><aws-lambda>,2016-01-04 09:29:46,HQ
1607129,Python: ImportError: No module named 'HTMLParser',"<p>I am new to Python. I have tried to ran this code but I am getting an error message for ImportError: No module named 'HTMLParser'. I am using Python 3.x. Any reason why this is not working ?</p>

<pre><code>#Import the HTMLParser model
from HTMLParser import HTMLParser

#Create a subclass and override the handler methods
class MyHTMLParser(HTMLParser):

#Function to handle the processing of HTML comments
    def handle_comment(self,data):
        print (""Encountered comment: "", data)
        pos = self.getpos()
        print (""At line: "", pos[0], ""position "", pos[1])

def main():
    #Instantiate the parser and feed it some html
    parser= MyHTMLParser()

    #Open the sample file and read it
    f = open(""myhtml.html"")
    if f.mode== ""r"":
        contents= f.read()  #read the entire FileExistsError
        parser.feed()


if __name__== ""__main__"":
    main()
</code></pre>

<p>I am getting the following error:</p>

<pre><code>Traceback (most recent call last):
  File ""C:\Users\bm250199\workspace\test\htmlparsing.py"", line 3, in &lt;module&gt;
    from HTMLParser import HTMLParser
ImportError: No module named 'HTMLParser'
</code></pre>
",<python-3.x>,2016-01-04 10:10:18,HQ
1607130,Fail during installation of Pillow (Python module) in Linux,"<p>I'm trying to install Pillow (Python module) using pip, but it throws this error:</p>

<pre><code>ValueError: jpeg is required unless explicitly disabled using --disable-jpeg, aborting
</code></pre>

<p>So as the error says, I tried:</p>

<pre><code>pip install pillow --global-option=""--disable-jpeg""
</code></pre>

<p>But it fails with:</p>

<pre><code>error: option --disable-jpeg not recognized
</code></pre>

<p>Any hints how to deal with it?</p>
",<python><linux><pillow>,2016-01-04 10:16:37,HQ
1607131,Relative import error with py2exe,"<p>I was trying to generate an executable for a simple Python script. My setup.py code looks like this:</p>

<pre><code>from distutils.core import setup
import py2exe
setup(console=[""script.py""])
</code></pre>

<p>However, I am getting the error shown in the screenshot. Is there something I could try to fix this? I am using Windows 10.</p>

<p><a href=""https://i.stack.imgur.com/LDbbL.png""><img src=""https://i.stack.imgur.com/LDbbL.png"" alt=""enter image description here""></a></p>
",<python><py2exe><relative-import>,2016-01-04 10:18:03,HQ
